window_id,window_start,window_end,people_count_mean,people_count_std,people_count_min,people_count_max,avg_speed_mean,avg_speed_std,avg_speed_min,avg_speed_max,max_speed_mean,max_speed_std,max_speed_min,max_speed_max,speed_std_mean,speed_std_std,speed_std_min,speed_std_max,avg_displacement_mean,avg_displacement_std,avg_displacement_min,avg_displacement_max,max_displacement_mean,max_displacement_std,max_displacement_min,max_displacement_max,avg_velocity_x_mean,avg_velocity_x_std,avg_velocity_x_min,avg_velocity_x_max,avg_velocity_y_mean,avg_velocity_y_std,avg_velocity_y_min,avg_velocity_y_max,avg_acceleration_mean,avg_acceleration_std,avg_acceleration_min,avg_acceleration_max,max_acceleration_mean,max_acceleration_std,max_acceleration_min,max_acceleration_max,acceleration_std_mean,acceleration_std_std,acceleration_std_min,acceleration_std_max,avg_speed_change_mean,avg_speed_change_std,avg_speed_change_min,avg_speed_change_max,max_speed_change_mean,max_speed_change_std,max_speed_change_min,max_speed_change_max,avg_velocity_change_mean,avg_velocity_change_std,avg_velocity_change_min,avg_velocity_change_max,max_velocity_change_mean,max_velocity_change_std,max_velocity_change_min,max_velocity_change_max,avg_displacement_change_mean,avg_displacement_change_std,avg_displacement_change_min,avg_displacement_change_max,direction_alignment_mean,direction_alignment_std,direction_alignment_min,direction_alignment_max,directional_disorder_mean,directional_disorder_std,directional_disorder_min,directional_disorder_max,avg_width_mean,avg_width_std,avg_width_min,avg_width_max,avg_height_mean,avg_height_std,avg_height_min,avg_height_max,avg_density_mean,avg_density_std,avg_density_min,avg_density_max
20,100,105,12.326666666666666,1.184330959246225,10,15,16.543147774447775,5.002203028533182,5.093076923076923,30.40545454545455,50.1132,22.232260383771415,15.0,135.83,15.924306875539159,5.6452369707310455,7.006490497453707,36.06240822896784,0.5954169141969142,0.26318076199829665,0.1699999999999999,2.3475,2.1280666666666663,2.5169526414997514,0.5,21.97,-3.6502633144633143,4.221943541415872,-18.46153846153846,10.384615384615383,-0.10853281718281721,4.607383773572718,-15.0,15.0,365.5559542356206,93.91291069707155,177.49999999996854,609.3706293706063,1062.4806892454005,384.30858069954786,454.5454545454373,2647.0588235300493,352.8172821158962,103.72833006105597,168.09633744569663,762.2793093309665,12.316908749398749,3.094919899062396,6.035,20.109230769230766,35.44733333333333,12.834328895984036,15.0,90.0,20.581311558222893,4.807328605227391,6.818181818181818,37.67393787920235,54.112291990418974,23.027107665967065,15.0,150.0,0.4854222159322159,0.2903172216583834,0.2016666666666666,2.1983333333333333,0.3566666666666667,0.45409315847051024,0.0,1.0,0.05,0.1517361617708958,0.0,0.6666666666666667,18.251716727716726,0.9015176267496355,16.0,19.76923076923077,38.345114330114335,2.0196794031409127,33.357142857142854,42.46153846153846,0.0001605032,1.5419989089385857e-05,0.00013021,0.00019531
21,105,110,8.18,3.321821284219745,3,14,27.60234920597921,10.17887090478493,5.0,60.529,60.598866666666666,31.353288847036872,15.0,210.0,19.00236458849039,9.782936975835414,0.0,58.32895635180616,0.9648322584822586,0.43827654303207264,0.1666666666666666,3.841666666666667,2.2998000000000003,1.7861824125039008,0.5,14.98,3.3508875424575426,8.693833264132854,-18.0,26.25,-7.099647667887668,10.517742828095045,-30.0,23.63636363636364,467.7199120617981,182.52668713728224,84.92424242423921,1142.6060606060173,1214.3859587978102,595.9823353109321,188.18181818181108,3551.8181818180474,409.647157407861,192.40989717257025,43.137137969227496,1357.2923912868675,15.775457726717725,6.144860537536675,2.8025,37.706,40.7308,19.738626408898547,6.210000000000001,117.21,25.994392264151355,7.2138095828805735,12.071067811865476,48.2634915125973,57.3565789252515,26.57670587739104,15.0,171.0263137648707,0.5924410513560514,0.3699417927916465,0.095,3.08,0.39555555555555555,0.44192846770628724,0.0,1.0,0.0911111111111111,0.19486000124323627,0.0,0.75,15.495910034410036,2.800778909964841,9.666666666666666,19.818181818181817,36.68771528471529,4.007510481780155,29.0,42.38461538461539,0.0001065108,4.325368042718035e-05,3.906e-05,0.00018229
22,110,115,2.7850467289719627,0.7141169158435589,1,4,17.522982866043616,8.847594090350029,0.0,47.43,27.690373831775698,12.960180810906316,0.0,67.08,10.990943161619018,8.049369098523702,0.0,35.70911414937835,0.648177570093458,0.48197933219378236,0.0,3.55,1.0257009345794392,0.7450340148617413,0.0,5.41,-3.4890654205607476,8.855708880642965,-30.0,22.5,-4.718621495327103,12.307331734147125,-45.0,31.665,434.8824756383453,228.987602367935,0.0,1073.5294117645155,710.5135545586172,321.65177128892395,0.0,1819.1176470592616,293.54343668677353,185.64411329927185,0.0,982.8784258492636,14.64193925233645,7.558496424339078,0.0,36.5,23.74859813084112,10.677490293117533,0.0,61.85,23.451110363890688,11.086381123469911,3.75,60.0,35.13401937766523,17.568796206002553,5.935596010511498,106.06601717798212,0.5668769470404984,0.3991447403652482,0.0,2.43,0.06074766355140187,0.23502589554063644,0.0,1.0,0.004672897196261682,0.04833682445228318,0.0,0.5,9.52570093457944,0.9866384078634052,6.0,11.5,27.707943925233646,1.776652898861058,24.666666666666668,32.0,3.626130841121495e-05,9.29780224428313e-06,1.302e-05,5.208e-05
23,115,120,13.938775510204081,2.4501173854907043,1,17,15.165788746084514,5.608808328174797,0.0,41.14666666666667,53.27816326530613,35.795729733464626,0.0,270.42,16.48005018804438,9.239107344070623,0.0,76.81422056463491,0.5161394695240733,0.19727799862555345,0.0,1.3713333333333333,1.8530612244897962,1.3126735304696864,0.0,9.01,-3.210014558937128,3.0518174416515236,-12.222142857142858,9.0,1.9595668501832966,4.591986197294484,-10.0,17.142857142857142,337.09133194201394,125.117622157289,0.0,631.7748917748678,1027.166684855754,489.5520591027233,0.0,3636.3636363634982,328.2635379772353,125.09728374598596,0.0,913.1483039959452,11.305943711917001,4.168609452953492,0.0,20.84857142857143,34.40312925170068,16.245343687056202,0.0,120.0,18.886944433726185,5.86588865233485,0.0,33.41079434801896,53.096615966449704,27.52207404452144,0.0,195.57607215607945,0.38936075620724475,0.157529384681967,0.0,1.1114285714285714,0.3435374149659864,0.451289582011973,0.0,1.0,0.05102040816326531,0.1592078049325172,0.0,0.6666666666666667,14.9418686155781,1.0653602004175675,10.0,16.466666666666665,41.76685086122361,3.201500655717243,25.0,45.86666666666667,0.00018149258503401361,3.190197518444728e-05,1.302e-05,0.00022135
24,120,125,13.653333333333334,1.105123314001603,11,16,13.208627506382506,4.210018561495873,4.615384615384615,29.192307692307693,49.7562,33.72948783916853,15.0,240.0,15.183369394810283,8.106778025675087,7.205766921228921,64.62785172996833,0.45595349872349866,0.1694535284920861,0.1538461538461538,1.3578571428571429,1.8242,1.6253430283271106,0.5,12.01,-0.10144940614940612,2.4700894362342476,-6.428571428571429,5.769230769230769,0.9940333888333889,5.31886101175148,-18.0,21.923076923076923,309.59936459078955,90.35697576285921,92.65734265733916,540.8823529413066,957.1166369578126,324.6033652991275,441.1764705881571,2305.151515151428,312.7298040889984,75.7081589130743,190.78190187775925,624.9498854770551,10.415312591852592,3.000831375195703,3.0576923076923075,18.39,32.104866666666666,10.841515950406027,15.0,76.49,17.481886593039903,3.763544025537202,8.017766952966369,26.938052499331658,48.88063339205325,19.404308640534886,21.213203435596427,129.0348790056394,0.36317573149073146,0.13183430342964172,0.1023076923076923,1.1585714285714288,0.2633333333333333,0.43618490424762785,0.0,1.0,0.01,0.07023450651951839,0.0,0.5,15.081321955821956,0.6701999158907972,13.714285714285714,16.6,43.184499777999775,1.4559405467654574,39.4375,45.72727272727273,0.0001777764,1.4388705548300878e-05,0.00014323,0.00020833
25,125,130,12.42,1.142644994691096,10,15,10.105853623043624,4.4390231110553975,1.25,31.88272727272728,35.98886666666667,22.81631147176803,15.0,120.93,12.092297915758945,5.81583700992932,4.330127018922194,39.77077170257301,0.34434402597402597,0.15033315183438478,0.0416666666666666,1.0627272727272727,1.2158666666666667,0.7530966823558527,0.5,4.03,-0.04599003108003108,2.686320929910509,-7.5,8.076923076923077,-0.3157296481296481,3.965144717145743,-15.0,11.785714285714286,282.87233749523483,79.50796499665962,98.64705882355317,581.8181818181598,817.7123588829387,292.6622000558815,441.1764705881571,2024.5454545462496,289.80557119909605,68.38858300824992,170.55393040034173,570.7537162896161,9.495617542087542,2.641510130675834,3.354,19.2,27.257866666666665,9.720909973884027,15.0,66.81,14.846358042799151,3.892589746717241,5.517766952966369,25.326471509809007,40.40262960183971,17.148997307350907,21.213203435596427,165.6804152578089,0.32277815073815075,0.08942526620151345,0.112,0.6407692307692308,0.12666666666666668,0.3286471490000503,0.0,1.0,0.006666666666666667,0.057540959052487906,0.0,0.5,15.303154623154624,0.5672831336008451,13.785714285714286,16.333333333333332,44.94221867021867,1.6598375893224833,41.54545454545455,48.23076923076923,0.00016171839999999999,1.4877237830878079e-05,0.00013021,0.00019531
26,130,135,9.410714285714286,3.389314346213956,1,14,34.9795590089474,15.809350502126813,0.0,69.10555555555555,76.49107142857143,38.2242425164818,0.0,180.0,22.738209317444962,11.468855574387451,0.0,55.99647584149084,1.365629501203162,1.1681589721639551,0.0,10.7575,3.8564285714285718,5.961948840507941,0.0,46.06,-5.080339789179075,9.548086797360527,-33.75,15.0,24.693614859842537,17.011698819667725,-9.545454545454543,63.333333333333336,449.9801979994774,194.68626440444092,0.0,956.5800865796384,1112.7158135981665,597.3713004047356,0.0,2874.848484849614,382.0957584132456,198.17732548525714,0.0,1130.0222862007906,15.338778546354439,6.543604160138588,0.0,31.56714285714285,38.01383928571429,20.599571597291927,0.0,94.87,25.408640536530445,10.69070329909369,0.0,54.00344919133715,55.3815187785395,28.72804862120148,0.0,180.6239186818844,0.7806419153762904,1.1115401676734809,0.0,9.7975,0.5444196428571428,0.4118116369353674,0.0,1.0,0.15200892857142856,0.22224074304121277,0.0,0.75,16.45303773607345,1.5068965600322541,10.5,18.875,33.353152081053864,6.187616230862265,12.0,44.8,0.00012253598214285715,4.413174307428216e-05,1.302e-05,0.00018229
27,135,140,17.22,2.266979186245979,13,21,14.30973396928722,3.857942954751113,5.571538461538462,29.6465,54.31753333333334,27.058310833270575,21.21,165.0,15.829299979341227,6.167819731563435,8.204066782072529,39.02514338538681,0.49573054809913164,0.15759845593280017,0.1853846153846154,1.236875,1.9693333333333332,1.2888680152080734,0.71,10.2,2.3328309802724507,3.1396322768613127,-5.625,10.714285714285714,0.5033423809019784,4.610586215567133,-15.029473684210526,10.5,337.20860312308355,92.72756061321364,150.3496503495799,722.7272727275566,1134.1226381461784,534.0381289720788,441.1764705879727,3572.727272725599,347.25585582567857,117.34209195749524,182.8887439419871,890.1275233047543,11.37465657437649,3.0833925248335645,4.961538461538462,23.85,38.462,17.858192074257516,15.0,117.9,19.251948373028736,4.510728092074595,7.5,29.775564923446765,59.99058888469881,28.881889077963674,15.0,180.0,0.4011747931858303,0.13533190435046225,0.1661538461538461,1.1774999999999998,0.34,0.45607998042652703,0.0,1.0,0.03333333333333333,0.12058767360144446,0.0,0.5,15.947143931031702,0.42052659391055025,15.0,16.941176470588236,37.80254466010425,1.3139701927129246,34.1764705882353,41.21428571428572,0.00022421780000000003,2.9519822480641567e-05,0.00016927,0.00027344
28,140,145,14.266666666666667,1.4593676421617727,10,18,17.533813147647557,5.209611692693756,5.800714285714286,37.40875,65.05446666666667,35.644863510470756,21.21,210.54,19.43804118178069,9.334697985040906,7.856374048300729,67.47232666063917,0.619909976281888,0.2013247985342838,0.1935714285714285,1.3890909090909092,2.4961333333333333,1.8423379466372847,0.71,14.58,5.3785310014821786,3.811100562220004,-5.454545454545454,16.153846153846153,-1.4471641559312147,5.047000264773815,-18.214285714285715,12.1875,379.806062367578,99.34765035521217,36.76470588236179,721.4343434346267,1190.9850267379798,452.50715479989526,258.5294117647681,2727.2727272714496,370.9082165740429,106.44288649733542,87.37467995048164,762.4288122254885,12.82150636900681,3.3798093360750974,1.25,24.607142857142858,39.80806666666667,14.993768804024757,8.79,91.12,20.93875717851504,4.4699308201852315,11.134940238314869,36.30013266961524,62.53913116389035,26.507287967051116,30.0,210.535032714273,0.47824838548706194,0.18802345942211485,0.1666666666666666,1.325625,0.4705555555555555,0.46554842318239703,0.0,1.0,0.07611111111111112,0.19162572918194995,0.0,0.75,16.567510428569253,0.4478038055318807,15.5,17.866666666666667,40.52856725355255,1.8288863607511459,37.0,45.07142857142857,0.00018576200000000001,1.900096670094628e-05,0.00013021,0.00023437
29,145,150,13.453333333333333,1.5525975924612043,10,17,19.741337170852024,6.712569677341388,9.015,43.16333333333333,71.22106666666667,47.89154021701476,21.21,291.25,21.17398526748189,12.256412400310028,6.642496963423537,78.8671469250826,0.7165076589586884,0.3541645619064207,0.3007142857142857,3.281,2.9092666666666664,3.4848843483966903,0.71,29.89,2.1617396311858075,3.773586165396492,-6.428571428571429,10.384615384615383,-0.07072294006646951,7.058248307581679,-32.5,25.714285714285715,396.65153443999117,101.35451702612504,193.44565207770648,714.0075309302739,1147.4106357694116,382.7307846660463,454.54545454563305,2464.4117647044154,360.9447548723887,107.17224610114356,194.7149308028802,823.1934754375302,13.399508154987714,3.4620124053233137,6.571333333333333,25.029230769230768,38.681133333333335,13.247502362376212,15.0,83.78999999999999,22.712505521214336,5.38106719600332,12.329379844891305,35.569620742579424,63.06241917909164,26.903153764887517,21.213203435596427,180.0,0.520454613877408,0.34493709425785846,0.235,2.7453846153846158,0.44333333333333336,0.4423641657986092,0.0,1.0,0.10333333333333333,0.20129150490718714,0.0,0.6666666666666667,16.094559009617832,0.7747932056076556,14.4375,18.5,41.14073350342468,2.0270709363617256,36.0625,46.38461538461539,0.00017517240000000002,2.0214820653844888e-05,0.00013021,0.00022135
30,150,155,14.946666666666667,1.19723768570098,11,18,19.696057639370434,5.867557820121345,8.0,37.15272727272728,67.79033333333332,33.95146277732902,30.0,182.48,19.9653971859023,8.205567827288204,9.599107101332764,47.03059623710487,0.6780092433274786,0.21780722373031516,0.2666666666666666,1.2390909090909092,2.4436,1.4022059705665986,1.0,8.51,-1.6935564412167352,4.103981479720986,-13.928571428571429,10.714285714285714,0.6402420611251494,5.258331173876856,-12.692307692307692,13.846153846153848,380.1558818395985,112.72194174383715,177.69230769235048,847.0629370632697,1185.7224004753746,468.9013418345079,441.1764705879727,3007.272727273908,366.5382572580168,109.35693608451682,179.04284821206852,759.525923348742,12.816795557024674,3.834560643649779,6.041538461538461,27.95307692307692,39.998533333333334,15.740463625633394,15.0,99.24,21.538205774114687,5.580881465274915,11.612878964129976,36.20894542454028,61.01368845778632,26.833296970084696,30.0,212.1320343559643,0.4529411949216361,0.15192204685858096,0.2015384615384615,0.9821428571428572,0.43555555555555553,0.44570477527892605,0.0,1.0,0.10444444444444445,0.21288356764462749,0.0,0.6666666666666667,15.929596070051952,0.5652577258633896,14.785714285714286,18.0,40.748137439358025,1.4560200644724168,37.2,44.38461538461539,0.0001946156,1.5588034667826746e-05,0.00014323,0.00023437
31,155,160,15.313333333333333,1.7765688469656755,12,19,20.448194545199097,9.916289787361524,8.830714285714285,60.43285714285714,71.08126666666666,49.65566442808096,21.21,270.0,20.3848263182353,11.655710800726492,8.523425155043386,65.73404238247619,0.7318873231438324,0.39794144386394154,0.295,2.519285714285714,2.8444000000000003,2.429500868449867,0.71,15.03,-4.793128548810437,5.2282721485323735,-31.153846153846157,8.391538461538461,0.6181921158886406,6.069474408639244,-17.307692307692307,20.76923076923077,390.23891295055915,129.21446026510978,104.89510489505574,907.249417248992,1199.7983957219324,438.9548206903866,454.5454545452416,2743.8235294101314,376.1477205329305,115.27554016324896,177.14079724054102,809.6065485449366,13.199023001524619,4.475633039657931,3.4615384615384617,29.93923076923077,40.144933333333334,14.592314505004868,15.0,93.29,22.46479614991869,7.062358215177193,10.821067811865476,48.134760749792086,59.8707648792072,23.48358728824995,21.213203435596427,165.6804152578089,0.5078254978692904,0.24549646142705775,0.1153846153846153,1.478,0.38699999999999996,0.43020671201573024,0.0,1.0,0.11966666666666666,0.2287099475740265,0.0,0.75,16.01398638470233,0.9840232150203989,14.842105263157896,20.53846153846154,39.68753824512261,1.3781330824938514,35.46153846153846,43.333333333333336,0.00019939006666666665,2.313190137168474e-05,0.00015625,0.0002474
32,160,165,6.8175675675675675,5.716710392917593,1,18,34.80770722057487,17.571342654818874,0.0,70.59700000000001,62.471621621621615,43.417651416161526,0.0,197.29,15.360416433525007,15.108743079053436,0.0,56.05917552015905,1.2424091319606025,0.6882052740894253,0.0,3.5175,2.533581081081081,2.4419909380831974,0.0,16.4,6.965851850741556,14.345979888980668,-33.75,47.5,-4.6913952173511,14.01275439855012,-45.0,36.0,487.9084855292563,294.8647741406414,0.0,1049.1414141409225,1037.9786184340505,838.8710342580179,0.0,4190.606060607706,282.46717161173285,281.0632058877406,0.0,1135.6251401128425,16.60866874140587,10.137004725706186,0.0,38.78333333333333,35.32391891891891,29.02517658333988,0.0,139.43,29.816468843961857,14.372993566107302,0.0,64.02857613140162,59.46168892257068,44.09077814561083,0.0,182.4828759089466,0.6807311721631575,0.4965222852343294,0.0,2.573,0.23886743886743889,0.3200899209845049,0.0,1.0,0.20707850707850708,0.2910755161634105,0.0,0.8333333333333334,14.010781304898952,4.368108395429144,7.0,20.375,34.068004280871925,5.84154804530187,25.0,41.8,8.877047297297298e-05,7.443583548625406e-05,1.302e-05,0.00023437
33,165,170,13.853333333333333,2.0769966270589624,10,18,17.604146452044688,6.510501483323123,7.65,43.33923076923077,61.16806666666666,40.02920750257386,21.21,255.0,18.41854250749324,10.286824323085781,8.260568754864652,70.08972518396428,0.624782260832849,0.291050562636226,0.2553333333333333,2.125454545454545,2.4119333333333333,2.367139608982038,0.71,18.67,-0.10557504293092529,3.8816558086475177,-9.642857142857142,9.6875,-0.9650693931885109,6.741267643114723,-26.53846153846154,21.818181818181817,375.41991694794126,123.01773386577533,141.10192837471106,929.2892156864982,1151.8103954381388,593.7447320820636,441.1764705883415,5369.705882354234,358.7377662497416,145.79708551486613,186.8812360217593,1456.9066426414329,12.621171756348225,4.131841477014471,4.656363636363636,31.59583333333333,38.86006666666667,20.516680445568984,15.0,182.57,20.968960065188664,6.381586293881724,8.475766375181925,55.68677183406111,59.633854862752315,31.664055917117466,21.213203435596427,198.5730344231059,0.4788925871786166,0.2562633482238708,0.1545454545454545,1.8620000000000003,0.38666666666666666,0.47153105535801093,0.0,1.0,0.03333333333333333,0.12662073817043068,0.0,0.6666666666666667,15.636345212521682,1.1064407416534259,14.363636363636363,19.0,41.759712333418214,1.5644380439209,38.72727272727273,46.63636363636363,0.0001803804,2.7042496084307733e-05,0.00013021,0.00023437
34,170,175,13.44,0.9998657628022687,11,16,14.809122494172495,4.835843557343013,5.295,33.03666666666667,50.74713333333333,33.191389829911664,15.0,182.48,15.802520916107957,8.019549518781252,7.703288865196432,52.06045215696728,0.5229415145965146,0.20546851339768576,0.1766666666666666,1.4575000000000002,2.0284666666666666,1.8871375776917976,0.5,11.54,1.266719284049284,3.823108567876985,-13.846153846153848,11.785714285714286,-0.2219597668997669,5.19173833499516,-16.153846153846153,20.0,336.4555710992074,81.11272258493287,148.4901960783473,545.2696078432685,938.3107546048694,290.2743267469129,441.1764705879727,1818.181818182532,311.58960840256543,72.05770039441877,190.88985538661444,532.8634885333224,11.25890193029193,2.6956955233328403,5.166428571428571,18.539166666666667,31.28493333333333,9.729540071119795,15.0,61.49,18.227757093662078,3.8632846703158443,8.554861802738186,31.072200257935226,47.66991280382936,18.14592453204825,21.213203435596427,150.74813431681335,0.4305881046731047,0.20331119456649605,0.1606666666666666,1.3,0.25333333333333335,0.42861829934387824,0.0,1.0,0.013333333333333334,0.08082350201981603,0.0,0.5,16.00980846930847,0.7535410486370956,15.0,18.5,43.10925999000999,1.9491548622024635,39.8,47.61538461538461,0.0001749988,1.3018252231685513e-05,0.00014323,0.00020833
35,175,180,15.5,1.2410755240418847,11,18,12.90621888443256,4.6549541808352215,5.0756250000000005,31.300666666666665,46.70853333333333,25.585661577754145,21.21,180.62,14.25760845583356,5.991341543265082,7.906421836077303,48.47442987302844,0.4421665549374373,0.16453685407666432,0.169375,1.0433333333333334,1.6513333333333335,1.0347983408683945,0.71,7.38,0.6544117173186291,3.247433587107477,-8.4375,15.0,-1.2182041417406122,4.414156752728034,-9.166666666666666,16.0,326.1414113180034,83.92588687645446,160.69852941166906,646.9696969693938,974.4850861556727,365.70882605302734,441.1764705879727,3214.242424240918,312.222983381553,78.08905446321494,187.1831850509211,783.1944296863988,10.903544200391112,2.80463532838382,5.408,21.35,32.526266666666665,12.174788536215566,15.0,106.07,17.58220458648322,4.133585562901133,7.752929975892631,30.005666725105502,49.50016387108576,19.91025443365996,21.213203435596427,129.0348790056394,0.3807652899769076,0.11133657086208151,0.18,0.756,0.24555555555555558,0.4242362381760366,0.0,1.0,0.014444444444444447,0.08835362703585098,0.0,0.6666666666666667,14.450265770177536,0.5539741265332926,13.266666666666667,16.076923076923077,41.398195643136816,1.4059636935279136,37.083333333333336,43.85714285714285,0.00020182000000000002,1.6158803323025342e-05,0.00014323,0.00023437
36,180,185,5.88,3.854605891291768,1,14,29.506457834202834,12.105308883031395,0.0,61.85,59.7896,35.29182818658843,0.0,167.71,18.492107282282944,12.579043642820933,0.0,62.8402626705204,1.0282387612387611,0.4622920109793904,0.0,2.515,2.239866666666667,1.7864256941239949,0.0,14.51,-1.4005344411144411,10.988585897063789,-35.625,25.0,-4.653234130684131,14.43977077055337,-52.5,60.0,484.00932182329467,210.66494884386788,0.0,1034.646464646871,1014.3868607054078,571.7454575480127,0.0,3619.0909090892137,345.07355553349254,241.52483388483373,0.0,1283.1715349028857,16.325826156066157,7.078357878254918,0.0,34.14333333333334,33.92413333333333,18.94548304391677,0.0,119.43,29.725434053362594,14.281777994999638,7.5,106.06601717798212,52.01555857287289,28.728077939523885,15.0,208.38665984174708,0.5883307255707256,0.2781264217126748,0.0,1.4725,0.4107777777777778,0.4405022922195285,0.0,1.0,0.10922222222222222,0.21982754296331844,0.0,0.75,12.720300976800978,3.289235708016537,7.0,17.88888888888889,30.950758852258854,5.5752905736271146,21.0,41.0,7.656233333333332e-05,5.019150476818612e-05,1.302e-05,0.00018229
37,185,190,9.86896551724138,5.827681991549988,1,15,21.0283967733416,8.516239433379123,0.0,47.43,49.14544827586207,32.584712779395616,0.0,210.0,12.725478626070391,10.214422602679953,0.0,59.19196040783813,0.7280945755394032,0.30117971041309355,0.0,1.58,1.9008275862068966,1.6685799449133534,0.0,11.05,-8.286441971821281,7.968424618529528,-45.0,15.0,1.2401133693892314,9.730689789771322,-30.0,45.0,428.1853102623016,202.42591847580547,0.0,986.4705882355316,993.6280656463226,541.6712091382437,0.0,2495.5882352926324,270.89346173373804,198.62063440164317,0.0,648.0409707087156,14.327714668090529,6.783994451294391,0.0,33.54,33.15675862068965,18.18625484026171,0.0,84.85,24.320033880694606,9.785244468027498,0.0,67.08203932499369,48.092497499119816,24.200758169810747,0.0,134.16407864998737,0.524517086361914,0.2673133971890669,0.0,1.3299999999999998,0.3471264367816092,0.45112319029559733,0.0,1.0,0.052873563218390804,0.16041931007425475,0.0,0.6666666666666667,15.06473813542779,3.9777337689316585,7.0,19.8,38.08715962198721,6.842327424538178,25.0,44.46153846153846,0.00012850096551724136,7.588096400067949e-05,1.302e-05,0.00019531
38,190,195,13.6,1.0681477413333025,11,16,25.65884846070596,5.503223713721105,14.236,41.649230769230776,71.68866666666666,29.474638800814486,33.54,180.62,20.39570626162735,7.464141748670727,6.923223459987629,49.421266768207786,0.9150197785547786,0.25592408742194045,0.4746666666666667,1.9464285714285716,2.9428,2.0509026069893483,1.12,13.34,0.5277445104895105,5.849025531682017,-15.0,21.923076923076923,2.68849283993784,5.569852427097143,-11.538461538461538,18.46153846153846,482.81903019178156,121.22015169130334,192.19457013579287,851.51260504151,1410.9662507427242,588.5331630094588,561.8181818179186,4635.454545452373,428.3790915752458,141.76494110750147,195.96624386393108,1110.821621837708,16.2445247000222,4.066067930007606,6.534615384615384,28.95142857142857,47.199133333333336,19.578663840194455,20.54,152.97,27.777408721635584,5.334964705220729,15.517766952966369,45.54915773589541,72.96559100636142,25.829416917168864,33.54101966249684,213.3219397999184,0.6398253116328116,0.2662613267115608,0.2176923076923076,1.7658333333333331,0.5705555555555555,0.423571057751181,0.0,1.0,0.14277777777777778,0.23655822472766352,0.0,0.75,17.970082667332665,0.6460556766056527,16.454545454545453,19.857142857142858,42.404160533910535,1.4432555332020407,39.66666666666666,46.92307692307692,0.000177082,1.3907283592159598e-05,0.00014323,0.00020833
39,195,200,12.76,1.2298305661661326,10,15,29.031627873237873,6.080700133324288,17.217000000000002,48.349230769230765,80.70819999999999,39.599331634079036,33.54,270.0,21.81871405999141,9.882257119482782,8.512282249250733,70.48124200352157,1.0244749173049175,0.27826336320774486,0.575,2.302857142857143,3.1638666666666664,2.432257157751163,1.12,21.64,6.198575874125874,5.550747275311768,-12.692307692307692,22.5,-0.05440364857364855,7.88296756527833,-28.846153846153847,19.09090909090909,521.9237142227797,127.32295905330103,128.27272727277764,831.5546218482444,1487.7552584670239,578.2461940656865,454.54545454563305,3443.5294117655344,450.93589167176515,154.96364080043605,191.81624298898427,913.7413626189328,17.600830877270877,4.2925395486837346,4.233,28.606363636363632,49.88786666666667,19.345009678084683,15.0,117.07999999999998,30.862957421162562,5.990974740142433,15.106601717798211,51.45674715234151,76.8977047109328,31.91084065326658,30.0,225.0,0.6741734398934399,0.2793749308133323,0.141,2.0330769230769232,0.5966666666666667,0.4105342911085359,0.0,1.0,0.16333333333333333,0.25266661354204845,0.0,0.75,18.74671472971473,0.7917115902683989,17.071428571428573,20.846153846153847,42.46165612165613,1.0883713915470146,40.07692307692308,45.63636363636363,0.00016614520000000002,1.601239397148306e-05,0.00013021,0.00019531
40,200,205,13.966666666666667,1.200764111681211,11,17,31.066503559104294,7.716388121375313,15.758571428571427,63.13230769230769,85.13866666666667,45.22657128158338,33.54,350.18,23.12006030370167,11.724864383151646,9.82005810618202,90.5946106890329,1.1192872243769303,0.3682776903147219,0.5257142857142857,2.7515384615384617,3.6888000000000005,3.1876249642565666,1.12,24.19,1.4930116506859155,6.735338774547507,-18.214285714285715,15.9375,-1.004168335177894,7.881657804167071,-24.23076923076923,35.0,527.349353548768,135.47897892382852,248.1932773109841,981.256114386291,1552.4707070707416,570.9649909374825,642.7272727269716,4910.303030304959,468.74694069192316,163.50308830242054,194.7287789959686,1304.2162875882634,17.750309603223574,4.595469744225721,8.438571428571429,34.15428571428571,51.82033333333334,19.06519131879802,21.21,162.04000000000002,31.5768424227057,5.602795126215148,18.85313149326274,46.47271168651123,82.66435576813818,30.252310668396774,42.42640687119285,218.4032966784156,0.7106407766688649,0.34306303834246504,0.2821428571428571,2.435833333333333,0.6046349206349206,0.3700832165880126,0.0,1.0,0.24203174603174601,0.2845861645972565,0.0,0.8,18.438754017224603,0.6207770485965636,17.266666666666666,20.214285714285715,42.14760927144751,1.2858746343909992,39.5,45.30769230769231,0.00018185600000000002,1.563394873408936e-05,0.00014323,0.00022135
